2026-04-02 15:58:25.831639,Looking Right
2026-04-02 15:58:25.853966,Looking Right
2026-04-02 15:58:25.879316,Looking Right
2026-04-02 15:58:25.900568,Looking Right
2026-04-02 15:58:25.967358,Looking Right
2026-04-02 15:58:25.989862,Looking Right
2026-04-02 15:58:26.030201,Looking Right
2026-04-02 15:58:26.053569,Looking Right
2026-04-02 15:58:26.094580,Looking Right
2026-04-02 15:58:26.116990,Looking Right
2026-04-02 15:58:26.158343,Looking Right
2026-04-02 15:58:26.181585,Looking Right
2026-04-02 15:58:26.237814,Looking Right
2026-04-02 15:58:26.261187,Looking Right
2026-04-02 15:58:26.281098,Looking Right
2026-04-02 15:58:26.326320,Looking Right
2026-04-02 15:58:26.366765,Looking Right
2026-04-02 15:58:26.389640,Looking Right
2026-04-02 15:58:26.431134,Looking Right
2026-04-02 15:58:26.453644,Looking Right
2026-04-02 15:58:26.494318,Looking Right
2026-04-02 15:58:26.517272,Looking Right
2026-04-02 15:58:26.558620,Looking Right
2026-04-02 15:58:26.581424,Looking Right
2026-04-02 15:58:26.623577,Looking Right
2026-04-02 15:58:26.645894,Looking Right
2026-04-02 15:58:26.687435,Looking Right
2026-04-02 15:58:26.709564,Looking Right
2026-04-02 15:58:26.999469,Looking Right
2026-04-02 15:58:28.414534,Looking Right
2026-04-02 15:58:28.436754,Looking Right
2026-04-02 15:58:28.484163,Looking Right
2026-04-02 15:58:31.904456,Looking Left
2026-04-02 15:58:46.563227,Looking Left
2026-04-02 15:58:46.588599,Looking Left
2026-04-02 15:58:46.610592,Looking Left
2026-04-02 15:58:46.635938,Looking Left
2026-04-02 15:58:46.658573,Looking Left
2026-04-02 15:58:46.932133,Looking Left
2026-04-02 15:58:46.966684,Looking Left
2026-04-02 15:58:46.987894,Looking Left
2026-04-02 16:10:41.617035,Looking Left
2026-04-02 16:10:42.603960,Multiple persons detected
2026-04-02 16:10:42.820416,Multiple persons detected
2026-04-02 16:10:43.300860,Multiple persons detected
2026-04-02 16:10:43.778603,Multiple persons detected
2026-04-02 16:10:43.993428,Multiple persons detected
2026-04-02 16:10:44.474974,Multiple persons detected
2026-04-02 16:10:44.955111,Multiple persons detected
2026-04-02 16:10:45.420116,Multiple persons detected
2026-04-02 16:10:45.628631,Multiple persons detected
2026-04-02 16:10:47.719302,Multiple persons detected
2026-04-02 16:10:48.507934,Multiple persons detected
2026-04-02 16:10:48.714470,Multiple persons detected
2026-04-02 16:10:48.931487,Multiple persons detected
2026-04-02 16:10:49.900389,Multiple persons detected
2026-04-02 16:10:50.546978,Multiple persons detected
2026-04-02 16:10:50.736019,Multiple persons detected
2026-04-02 16:10:50.914043,Multiple persons detected
2026-04-02 16:10:51.117055,Multiple persons detected
2026-04-02 16:10:51.315763,Multiple persons detected
